################################################################################
#
# DO NOT EDIT THIS FILE MANUALLY!
# ALL CHANGES WILL BE LOST WHEN RECREATED!
#
# The data in this file was generated by sqlplot-tools
# by processing "speed.plot".
#
################################################################################

################################################################################
# MULTIPLOT(algo) SELECT LOG(2, size) AS x, MEDIAN(time / repeats / size * 1e9) AS y, MULTIPLOT FROM stats GROUP BY MULTIPLOT,x ORDER BY MULTIPLOT,x
#
# index 0 algo=std::heap_sort
10.0000000000000000	52.6541471481323
11.0000000000000000	54.4711947441101
12.0000000000000000	55.6132197380066
13.0000000000000000	57.2541356086731
14.0000000000000000	60.2206587791443
15.0000000000000000	62.5535845756531
16.0000000000000000	63.3865594863892
17.0000000000000000	64.8954510688782
18.0000000000000000	68.0407881736755
19.0000000000000000	71.5148448944092
20.0000000000000000	74.3138790130615
21.0000000000000000	80.9988379478455
22.0000000000000000	92.933177947998
23.0000000000000000	119.145512580872
24.0000000000000000	177.474915981293
25.0000000000000000	310.999155044556
26.0000000000000000	348.728895187378
27.0000000000000000	395.464897155762
28.0000000000000000	448.193401098251
29.0000000000000000	509.226694703102
30.0000000000000000	576.29868388176


# index 1 algo=std::sort
10.0000000000000000	9.5384418964386
11.0000000000000000	10.2280676364899
12.0000000000000000	10.805606842041
13.0000000000000000	11.7300450801849
14.0000000000000000	12.5076472759247
15.0000000000000000	13.1772756576538
16.0000000000000000	13.9202177524567
17.0000000000000000	14.725923538208
18.0000000000000000	15.7581269741058
19.0000000000000000	16.972541809082
20.0000000000000000	18.7204778194427
21.0000000000000000	21.7189788818359
22.0000000000000000	27.094691991806
23.0000000000000000	37.3578071594238
24.0000000000000000	58.002769947052
25.0000000000000000	100.039541721344
26.0000000000000000	103.915482759476
27.0000000000000000	106.265395879745
28.0000000000000000	110.10468006134
29.0000000000000000	113.754346966743
30.0000000000000000	117.4695789814


# index 2 algo=std::stable_sort
10.0000000000000000	17.5403356552124
11.0000000000000000	18.9740657806396
12.0000000000000000	20.821213722229
13.0000000000000000	22.5907564163208
14.0000000000000000	25.2841711044312
15.0000000000000000	27.2217988967896
16.0000000000000000	29.3958187103271
17.0000000000000000	30.9678912162781
18.0000000000000000	33.3818793296814
19.0000000000000000	35.364031791687
20.0000000000000000	40.7698750495911
21.0000000000000000	44.7148084640503
22.0000000000000000	49.4074821472168
23.0000000000000000	56.5832853317261
24.0000000000000000	69.6030259132385
25.0000000000000000	92.3091173171997
26.0000000000000000	96.3424146175385
27.0000000000000000	99.2067158222198
28.0000000000000000	103.254988789558
29.0000000000000000	106.148049235344
30.0000000000000000	110.220164060593


